date,ree_hidraulica_value,ree_hidraulica_pct,ree_hidroeolica_value,ree_hidroeolica_pct,ree_eolica_value,ree_eolica_pct,ree_solar_fotovoltaica_value,ree_solar_fotovoltaica_pct,ree_otras_renovables_value,ree_otras_renovables_pct,ree_generacion_renovable_value,temp_avg_c,temp_max_c,temp_min_c,pressure_avg_hpa,dew_point_avg_c,precip_intensity_avg_mm,rain_daily_mm,humidity_avg_pct,wind_dir_avg_deg,wind_dir_max_deg,wind_dir_sdev_deg,wind_speed_avg_ms,wind_speed_max_ms,wind_speed_sdev_ms,canarias_weather_municipality_count,canarias_weather_station_count,weather_data_source
2020-01-11,9.964,0.0019774219847093,73.856,0.0146572137798766,4494.354,0.8919344045229063,433.569,0.0860446479815768,27.141,0.0053863117309308,5038.884,14.43814761904762,16.816489999999998,12.464234285714285,980.8136666666666,10.416308095238096,0.027041904761904746,0.601764705882353,77.89231857142858,96.71952685749613,231.4142857142857,40.76497230387883,3.433271904761905,13.023857142857143,0.7568135347576749,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-12,9.936,0.0026271869427539,40.872,0.0108070032935024,3174.034,0.8392492633511652,530.453,0.1402575679694721,26.697,0.0070589784431061,3781.992,14.276459523809525,16.910402857142856,12.203651428571428,979.5306813725491,9.518685238095237,0.017159523809523784,0.38029411764705884,74.27700666666667,77.50960753806821,225.22857142857143,35.581110508203324,2.9716480952380953,12.844285714285714,0.9180895491054987,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-13,9.941,0.0053519552591399,19.52,0.0105090198831517,1115.356,0.6004763514750314,682.661,0.3675255134453003,29.974,0.0161371599373765,1857.452,14.493280952380953,18.79237857142857,10.930098571428571,977.5596426470588,7.985375238095238,0.0036314285714285654,0.09411764705882353,67.51214095238095,138.30097539109497,301.6714285714286,59.60598189037532,2.312922619047619,10.510285714285715,0.8037495329954853,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-14,9.964,0.0082186199086251,37.667,0.0310689237352654,437.12,0.3605502945060456,698.045,0.5757694233356346,29.573,0.0243927385144291,1212.369,14.46338380952381,18.284704285714287,10.910735714285714,975.6122147058824,5.463182857142857,0.0,0.0,57.08725571428571,171.55205802414068,287.15714285714284,39.648154361314056,2.591585238095238,12.195,0.9689801356936835,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-15,9.909,0.0120312236297166,15.526,0.0188512239454011,90.695,0.1101192680489602,678.879,0.8242754129093124,28.598,0.0347228714666096,823.607,13.73440761904762,18.08165142857143,9.876791428571428,977.0639926470589,4.069575238095238,0.0,0.0,54.78558476190476,160.94649330466325,292.01428571428573,49.420386894352475,1.9773290476190475,9.229571428571429,0.7303368660292138,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-16,9.831,0.0097348874561454,2.929,0.0029003646993235,257.896,0.2553746857278093,707.299,0.7003841077046322,31.918,0.0316059544120894,1009.873,13.724639047619048,18.341998571428572,9.620802857142857,980.3476995098039,3.9043976190476193,0.0,0.0,54.50407142857143,163.803237486896,292.98571428571427,57.082717107873485,1.8925757142857143,8.042000000000002,0.590526116183357,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-17,9.976,0.0039890517005252,6.205,0.0024811613674577,1714.431,0.6855406872477102,739.768,0.2958072171605997,30.465,0.0121818825237069,2500.8450000000003,14.272935714285714,18.461209999999998,10.49132142857143,982.9068916666666,4.160406666666666,0.0,0.0,54.013487142857144,108.03622980947934,276.9,54.743377041995736,2.436814761904762,10.772428571428572,0.7616607385760185,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-18,9.966,0.0032330533148853,5.038,0.0016343691150303,2300.563,0.7463217773683023,736.166,0.2388183751360487,30.802,0.0099924250657332,3082.5350000000003,15.483860476190475,20.063019999999998,11.551347142857143,983.2491784313726,2.9261838095238093,0.0,0.0,47.676003333333334,118.28823406327247,251.04285714285714,46.00783940622889,2.7114483333333332,11.890285714285715,0.7407907350730936,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-19,9.959,0.0021102629893266,12.926,0.0027389556582022,3981.077,0.843570584472287,685.91,0.1453409465818888,29.445,0.0062392502982952,4719.317,16.240831428571425,20.80045857142857,12.832298571428572,980.0913117647059,4.1310528571428575,0.0013342857142857128,0.04,49.62097285714286,117.18993805748435,253.68571428571428,49.741032346622525,2.913268095238095,12.381714285714287,0.8037520872166329,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-20,9.964,0.0021408767367228,67.371,0.0144754121467037,4153.587,0.8924445787088047,393.902,0.0846342461208963,29.344,0.0063048862868723,4654.168000000001,14.297638571428571,16.936587142857142,12.165998571428572,973.3400892156862,9.58766380952381,0.02132904761904761,0.5170588235294118,74.6475257142857,188.37194820806977,284.4,61.399747111648,3.852430714285714,14.260285714285715,0.9147221191160162,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-21,9.776,0.0069004314887243,24.104,0.0170139116821001,1133.157,0.7998437238613335,217.967,0.1538529409065851,31.719,0.0223889920612568,1416.723,12.868027142857143,15.140802857142857,10.816482857142859,971.0991666666666,7.843304285714286,0.08941952380952378,2.0788235294117645,72.88563476190477,188.98611792802262,304.5,39.70445366585407,2.7189697619047615,11.984714285714285,0.7939550489966608,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-22,9.664,0.0124279995216043,8.135,0.0104616904085524,242.184,0.3114510178125229,485.912,0.6248876348863618,31.704,0.0407716573709585,777.5989999999999,12.523717142857143,16.217337142857144,9.267038571428571,972.8127294117647,7.28693380952381,0.02493714285714284,0.6214705882352941,72.12165761904762,212.51946013695505,317.6,57.30792264916508,1.7892407142857143,9.114142857142857,0.7013493259314044,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-23,9.672,0.0151459156764611,6.731,0.0105404423509367,139.938,0.2191365951129679,469.317,0.7349292501581615,12.93,0.0202477967014726,638.588,13.04379238095238,16.658438571428572,10.19359,973.9520142156862,8.532744285714285,0.024910476190476177,0.621764705882353,75.23596047619047,217.46389049354292,327.22857142857146,54.20585937605905,1.936522380952381,9.231714285714286,0.6530981043401666,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-24,9.641,0.0112038340098709,10.86,0.0126204374387717,247.101,0.2871567874362731,563.412,0.6547427162295805,29.495,0.0342762248855038,860.509,13.194676666666668,16.96612142857143,9.871382857142857,975.4770480392157,8.71994761904762,0.02624428571428569,0.6497058823529411,75.34886476190475,217.19735442247443,330.0,55.347328903619946,2.063709761904762,10.042428571428571,0.8263447266295437,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-25,9.931,0.0099006643643875,19.093,0.019034677747382,487.515,0.4860258168970275,458.06,0.4566607913353485,28.465,0.0283780496558544,1003.064,13.455467619047619,16.821414285714287,10.424278571428571,977.7997485294118,9.224452380952382,0.0142442857142857,0.34852941176470587,76.61684809523808,195.15439314777936,319.77142857142854,59.42367155874742,2.206485476190476,9.574,0.7343662241802924,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-26,9.677,0.0060876222541376,12.464,0.0078408725612866,1087.497,0.6841243090325417,451.66,0.2841309772970756,28.321,0.0178162188549583,1589.619,13.563564761904761,16.86087857142857,10.40867,979.6310455882352,9.155784761904762,0.013151428571428562,0.3079411764705883,75.75416523809524,111.02177282707162,310.37142857142857,67.41847090103043,2.035122857142857,9.098142857142857,0.7399633523983608,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-27,9.721,0.0030495484967931,12.127,0.0038043282193817,2493.423,0.7822049543791184,641.866,0.2013580388275504,30.548,0.0095831300771563,3187.6849999999995,13.501003809523809,16.690005714285714,10.664767142857142,978.9273681372549,9.216532857142857,0.003678095238095236,0.07999999999999999,76.20912142857144,91.4801655782644,214.2,32.991012844938034,2.5065142857142857,10.664571428571428,0.7628886702184778,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-28,9.838,0.0051683034536959,0.2,0.0001050681734843,1086.154,0.5706010845136866,777.154,0.4082707564803423,30.18,0.0158547873787907,1903.526,14.748639047619047,19.15098142857143,10.718165714285714,977.4830578431373,8.265035238095237,0.0006785714285714286,0.01911764705882353,68.28524904761905,136.96241099314895,303.2142857142857,63.59131524174808,2.162617380952381,10.54042857142857,0.779915524138837,70,72,canarias_observed_plus_open_meteo_missing_aggregated
2020-01-29,9.827,0.0100799358297765,0.764,0.000783664493126,246.575,0.2529215607232279,688.495,0.7062160800978965,29.246,0.0299987588559729,974.907,17.915054285714284,23.127707142857144,13.022452857142857,977.4956892156862,4.067635714285714,0.0,0.0,43.39541047619048,153.02584328022965,311.4428571428571,61.01246788062616,1.7564688095238095,8.397285714285713,0.5674150330011057,70,72,canarias_observed_plus_open_meteo_missing_aggregated
